áVè„ã„àÍêF (423),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-0.4,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-3.0,0.16,0.04,1.1,-65.9
-2.6,0.42,0.23,11.8,-56.4
-0.6,2.21,0.33,21.3,-45.4
3.0,3.08,0.26,28.9,-32.2
3.9,3.21,0.28,34.0,-16.6
4.6,3.23,0.28,35.7,0.6
5.1,3.17,0.29,33.8,17.7
5.3,2.36,0.42,28.5,33.1
4.5,0.40,0.44,20.7,46.2
4.0,0.41,0.22,11.1,57.1
2.7,0.08,0.04,0.3,66.4
-0.6,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-4.5,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-5.2,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-6.2,0.00,0.00,0.0,0.0
-6.3,0.00,0.00,0.0,0.0
-6.6,0.16,0.04,1.2,-66.1
-5.6,0.31,0.23,11.9,-56.7
-3.5,2.36,0.31,21.4,-45.6
-0.3,1.81,0.56,29.1,-32.4
2.6,2.69,0.43,34.2,-16.8
2.3,0.75,0.86,36.0,0.5
